event_id,start_time,end_time,points,max_value,min_value,mean_value,max_abs_z,duration_minutes
1022,2022-02-05 05:30:00,2022-02-05 05:30:00,1,808.22,808.22,808.22,,15.0
1023,2022-02-06 09:15:00,2022-02-06 09:45:00,3,890.3,576.53,712.4633333333333,,45.0
1024,2022-02-06 10:15:00,2022-02-06 10:15:00,1,574.27,574.27,574.27,,15.0
1025,2022-02-06 11:15:00,2022-02-06 11:15:00,1,549.84,549.84,549.84,,15.0
1026,2022-02-06 12:15:00,2022-02-06 12:15:00,1,534.86,534.86,534.86,,15.0
1027,2022-02-06 16:45:00,2022-02-06 16:45:00,1,858.58,858.58,858.58,,15.0
1028,2022-02-06 17:45:00,2022-02-06 17:45:00,1,690.82,690.82,690.82,,15.0
1029,2022-02-06 20:30:00,2022-02-06 20:30:00,1,950.5,950.5,950.5,,15.0
1030,2022-02-06 21:30:00,2022-02-06 21:30:00,1,774.38,774.38,774.38,,15.0
1031,2022-02-06 22:30:00,2022-02-06 22:30:00,1,911.859999999999,911.859999999999,911.859999999999,,15.0
1032,2022-02-07 08:00:00,2022-02-07 08:00:00,1,866.06,866.06,866.06,,15.0
1033,2022-02-07 09:15:00,2022-02-07 09:30:00,2,1023.06999999999,986.54,1004.8049999999951,,30.0
1034,2022-02-07 16:30:00,2022-02-07 16:45:00,2,1002.1,985.97,994.0350000000001,,30.0
1035,2022-02-07 17:15:00,2022-02-07 17:45:00,3,770.64,765.98,768.9266666666666,,45.0
1036,2022-02-07 18:45:00,2022-02-07 18:45:00,1,767.52,767.52,767.52,,15.0
1037,2022-02-07 19:30:00,2022-02-07 19:45:00,2,981.94,946.22,964.08,,30.0
1038,2022-02-07 22:30:00,2022-02-07 22:30:00,1,740.59,740.59,740.59,,15.0
1039,2022-02-08 00:00:00,2022-02-08 00:00:00,1,1009.2,1009.2,1009.2,,15.0
1040,2022-02-08 00:30:00,2022-02-08 00:30:00,1,822.19,822.19,822.19,,15.0
1041,2022-02-08 01:00:00,2022-02-08 01:00:00,1,745.92,745.92,745.92,,15.0
1042,2022-02-08 02:00:00,2022-02-08 02:00:00,1,725.42,725.42,725.42,,15.0
1043,2022-02-08 03:00:00,2022-02-08 03:00:00,1,796.8,796.8,796.8,,15.0
1044,2022-02-08 14:00:00,2022-02-08 14:00:00,1,829.54,829.54,829.54,,15.0
1045,2022-02-08 15:15:00,2022-02-08 15:30:00,2,1047.65,1020.0,1033.825,,30.0
1046,2022-02-08 16:00:00,2022-02-08 16:30:00,3,844.37,822.24,832.3033333333333,,45.0
1047,2022-02-08 17:15:00,2022-02-08 17:30:00,2,1010.98,957.5,984.24,,30.0
1048,2022-02-09 07:15:00,2022-02-09 07:15:00,1,1009.3,1009.3,1009.3,,15.0
1049,2022-02-09 08:15:00,2022-02-09 08:15:00,1,813.65,813.65,813.65,,15.0
1050,2022-02-09 09:15:00,2022-02-09 09:15:00,1,860.26,860.26,860.26,,15.0
1051,2022-02-09 13:30:00,2022-02-09 13:30:00,1,935.9,935.9,935.9,,15.0
1052,2022-02-10 06:45:00,2022-02-10 07:15:00,3,1055.33,827.709999999999,953.8399999999997,,45.0
1053,2022-02-10 07:45:00,2022-02-10 08:00:00,2,825.74,733.25,779.495,,30.0
1054,2022-02-10 08:45:00,2022-02-10 10:00:00,6,1030.66,792.53,912.1683333333334,,90.0
1055,2022-02-10 10:30:00,2022-02-10 10:30:00,1,833.569999999999,833.569999999999,833.569999999999,,15.0
1056,2022-02-10 11:30:00,2022-02-10 11:30:00,1,809.86,809.86,809.86,,15.0
1057,2022-02-10 12:15:00,2022-02-10 12:30:00,2,1014.19,989.52,1001.855,,30.0
1058,2022-02-11 08:00:00,2022-02-11 08:00:00,1,989.42,989.42,989.42,,15.0
1059,2022-02-11 08:30:00,2022-02-11 09:15:00,4,883.06,743.62,791.4875,,60.0
1060,2022-02-11 10:00:00,2022-02-11 10:15:00,2,1006.37,891.36,948.865,,30.0
1061,2022-02-11 10:45:00,2022-02-11 11:00:00,2,968.88,869.76,919.3199999999999,,30.0
1062,2022-02-11 11:30:00,2022-02-11 11:30:00,1,915.41,915.41,915.41,,15.0
1063,2022-02-11 12:30:00,2022-02-11 12:30:00,1,820.51,820.51,820.51,,15.0
1064,2022-02-12 10:15:00,2022-02-12 10:15:00,1,602.45,602.45,602.45,,15.0
1065,2022-02-12 23:15:00,2022-02-12 23:15:00,1,908.5,908.5,908.5,,15.0
1066,2022-02-14 05:15:00,2022-02-14 05:45:00,3,922.32,673.06,791.6,,45.0
1067,2022-02-14 06:15:00,2022-02-14 06:15:00,1,679.099999999999,679.099999999999,679.099999999999,,15.0
1068,2022-02-14 07:15:00,2022-02-14 07:15:00,1,752.06,752.06,752.06,,15.0
1069,2022-02-14 08:15:00,2022-02-14 08:15:00,1,875.23,875.23,875.23,,15.0
1070,2022-02-14 10:00:00,2022-02-14 10:00:00,1,955.39,955.39,955.39,,15.0
1071,2022-02-14 11:30:00,2022-02-14 12:30:00,5,935.229999999999,675.41,855.2059999999996,,75.0
1072,2022-02-14 13:30:00,2022-02-14 13:30:00,1,971.52,971.52,971.52,,15.0
1073,2022-02-14 14:15:00,2022-02-14 14:30:00,2,1058.69,982.319999999999,1020.5049999999995,,30.0
1074,2022-02-14 15:00:00,2022-02-14 15:15:00,2,987.07,784.27,885.6700000000001,,30.0
1075,2022-02-14 15:45:00,2022-02-14 16:00:00,2,752.5,746.689999999999,749.5949999999996,,30.0
1076,2022-02-14 17:00:00,2022-02-14 17:00:00,1,773.14,773.14,773.14,,15.0
1077,2022-02-14 17:45:00,2022-02-14 17:45:00,1,869.9,869.9,869.9,,15.0
1078,2022-02-15 08:45:00,2022-02-15 08:45:00,1,1059.17,1059.17,1059.17,,15.0
1079,2022-02-15 09:15:00,2022-02-15 09:15:00,1,802.18,802.18,802.18,,15.0
1080,2022-02-15 09:45:00,2022-02-15 09:45:00,1,803.14,803.14,803.14,,15.0
1081,2022-02-15 10:45:00,2022-02-15 11:00:00,2,993.459999999999,980.3,986.8799999999994,,30.0
1082,2022-02-15 11:45:00,2022-02-15 12:15:00,3,1022.16,754.03,890.3666666666667,,45.0
1083,2022-02-15 13:00:00,2022-02-15 14:15:00,6,1098.77,799.44,1036.2233333333334,,90.0
1084,2022-02-15 14:45:00,2022-02-15 15:30:00,4,980.3,757.73,849.1174999999997,,60.0
1085,2022-02-15 16:15:00,2022-02-15 16:15:00,1,752.16,752.16,752.16,,15.0
1086,2022-02-15 17:30:00,2022-02-15 17:30:00,1,927.55,927.55,927.55,,15.0
1087,2022-02-15 18:00:00,2022-02-15 18:00:00,1,776.69,776.69,776.69,,15.0
1088,2022-02-15 19:30:00,2022-02-15 19:30:00,1,915.12,915.12,915.12,,15.0
1089,2022-02-15 22:00:00,2022-02-15 22:00:00,1,858.43,858.43,858.43,,15.0
1090,2022-02-16 09:15:00,2022-02-16 09:15:00,1,991.97,991.97,991.97,,15.0
1091,2022-02-16 09:45:00,2022-02-16 10:45:00,5,977.62,670.699999999999,812.7559999999997,,75.0
1092,2022-02-16 12:15:00,2022-02-16 13:45:00,7,1246.08,812.3,1036.4685714285713,,105.0
1093,2022-02-16 14:45:00,2022-02-16 14:45:00,1,1014.38,1014.38,1014.38,,15.0
1094,2022-02-16 15:15:00,2022-02-16 15:15:00,1,744.819999999999,744.819999999999,744.819999999999,,15.0
1095,2022-02-16 15:45:00,2022-02-16 15:45:00,1,735.31,735.31,735.31,,15.0
1096,2022-02-16 17:45:00,2022-02-16 17:45:00,1,804.1,804.1,804.1,,15.0
1097,2022-02-17 00:00:00,2022-02-17 00:15:00,2,948.53,889.82,919.175,,30.0
1098,2022-02-17 03:15:00,2022-02-17 03:30:00,2,976.13,921.939999999999,949.0349999999995,,30.0
1099,2022-02-17 09:15:00,2022-02-17 09:15:00,1,934.51,934.51,934.51,,15.0
1100,2022-02-17 13:00:00,2022-02-17 13:15:00,2,967.1,821.709999999999,894.4049999999995,,30.0
1101,2022-02-17 13:45:00,2022-02-17 13:45:00,1,765.5,765.5,765.5,,15.0
1102,2022-02-17 14:30:00,2022-02-17 14:45:00,2,970.66,898.319999999999,934.4899999999996,,30.0
1103,2022-02-17 16:30:00,2022-02-17 16:30:00,1,821.709999999999,821.709999999999,821.709999999999,,15.0
1104,2022-02-18 02:30:00,2022-02-18 02:30:00,1,1032.1,1032.1,1032.1,,15.0
1105,2022-02-18 03:00:00,2022-02-18 03:00:00,1,1079.76,1079.76,1079.76,,15.0
1106,2022-02-18 04:00:00,2022-02-18 04:30:00,3,1028.88,912.43,973.8233333333334,,45.0
1107,2022-02-18 05:15:00,2022-02-18 05:30:00,2,1066.37,972.43,1019.3999999999999,,30.0
1108,2022-02-18 06:00:00,2022-02-18 06:30:00,3,1023.31,815.42,948.7166666666666,,45.0
1109,2022-02-18 07:00:00,2022-02-18 07:00:00,1,1013.71,1013.71,1013.71,,15.0
1110,2022-02-18 08:30:00,2022-02-18 08:30:00,1,929.52,929.52,929.52,,15.0
1111,2022-02-18 09:00:00,2022-02-18 09:00:00,1,896.3,896.3,896.3,,15.0
1112,2022-02-18 10:45:00,2022-02-18 10:45:00,1,995.569999999999,995.569999999999,995.569999999999,,15.0
1113,2022-02-18 12:45:00,2022-02-18 12:45:00,1,832.99,832.99,832.99,,15.0
1114,2022-02-20 13:30:00,2022-02-20 13:30:00,1,560.64,560.64,560.64,,15.0
1115,2022-02-20 16:45:00,2022-02-20 17:15:00,3,978.67,923.28,956.6866666666664,,45.0
1116,2022-02-20 17:45:00,2022-02-20 18:15:00,3,865.1,743.86,794.8633333333333,,45.0
1117,2022-02-20 18:45:00,2022-02-20 19:15:00,3,922.8,895.54,907.3933333333333,,45.0
1118,2022-02-20 19:45:00,2022-02-20 19:45:00,1,770.78,770.78,770.78,,15.0
1119,2022-02-20 22:00:00,2022-02-20 22:00:00,1,951.74,951.74,951.74,,15.0
1120,2022-02-20 22:45:00,2022-02-20 22:45:00,1,747.17,747.17,747.17,,15.0
1121,2022-02-21 04:30:00,2022-02-21 04:30:00,1,1033.58,1033.58,1033.58,,15.0
1122,2022-02-21 06:30:00,2022-02-21 06:30:00,1,833.28,833.28,833.28,,15.0
1123,2022-02-21 08:00:00,2022-02-21 08:00:00,1,805.06,805.06,805.06,,15.0
1124,2022-02-21 10:00:00,2022-02-21 10:00:00,1,976.18,976.18,976.18,,15.0
1125,2022-02-21 22:30:00,2022-02-21 22:30:00,1,924.819999999999,924.819999999999,924.819999999999,,15.0
1126,2022-02-22 01:30:00,2022-02-22 01:30:00,1,932.54,932.54,932.54,,15.0
1127,2022-02-22 03:30:00,2022-02-22 03:30:00,1,764.26,764.26,764.26,,15.0
1128,2022-02-22 21:30:00,2022-02-22 21:30:00,1,789.65,789.65,789.65,,15.0
1129,2022-02-22 22:00:00,2022-02-22 22:00:00,1,996.58,996.58,996.58,,15.0
1130,2022-02-22 22:30:00,2022-02-22 22:30:00,1,926.02,926.02,926.02,,15.0
1131,2022-02-22 23:00:00,2022-02-22 23:00:00,1,765.46,765.46,765.46,,15.0
1132,2022-02-23 00:00:00,2022-02-23 00:00:00,1,908.93,908.93,908.93,,15.0
1133,2022-02-23 01:00:00,2022-02-23 01:00:00,1,1028.59,1028.59,1028.59,,15.0
1134,2022-02-23 01:30:00,2022-02-23 02:00:00,3,850.939999999999,752.16,803.2299999999997,,45.0
1135,2022-02-23 02:30:00,2022-02-23 03:00:00,3,959.81,873.12,926.1299999999997,,45.0
1136,2022-02-23 04:00:00,2022-02-23 04:00:00,1,912.959999999999,912.959999999999,912.959999999999,,15.0
1137,2022-02-23 05:30:00,2022-02-23 05:45:00,2,993.599999999999,880.459999999999,937.0299999999991,,30.0
1138,2022-02-23 06:30:00,2022-02-23 06:30:00,1,862.56,862.56,862.56,,15.0
1139,2022-02-23 07:30:00,2022-02-23 07:30:00,1,1005.7,1005.7,1005.7,,15.0
1140,2022-02-23 08:15:00,2022-02-23 09:00:00,4,894.58,714.91,807.8875,,60.0
1141,2022-02-23 09:45:00,2022-02-23 09:45:00,1,759.98,759.98,759.98,,15.0
1142,2022-02-23 10:30:00,2022-02-23 10:45:00,2,923.42,870.38,896.9,,30.0
1143,2022-02-23 17:30:00,2022-02-23 18:45:00,6,1008.77,672.67,848.5116666666664,,90.0
1144,2022-02-23 19:30:00,2022-02-23 19:45:00,2,976.85,796.699999999999,886.7749999999995,,30.0
1145,2022-02-23 20:30:00,2022-02-23 20:30:00,1,757.92,757.92,757.92,,15.0
1146,2022-02-23 21:00:00,2022-02-23 21:00:00,1,909.36,909.36,909.36,,15.0
1147,2022-02-24 08:15:00,2022-02-24 08:15:00,1,792.48,792.48,792.48,,15.0
1148,2022-02-24 12:30:00,2022-02-24 12:45:00,2,907.63,766.51,837.0699999999999,,30.0
1149,2022-02-24 14:15:00,2022-02-24 14:15:00,1,734.26,734.26,734.26,,15.0
1150,2022-02-24 18:30:00,2022-02-24 18:30:00,1,931.01,931.01,931.01,,15.0
1151,2022-02-25 02:00:00,2022-02-25 02:00:00,1,597.17,597.17,597.17,,15.0
1152,2022-02-25 04:00:00,2022-02-25 04:00:00,1,769.819999999999,769.819999999999,769.819999999999,,15.0
1153,2022-02-25 05:00:00,2022-02-25 05:00:00,1,733.06,733.06,733.06,,15.0
1154,2022-02-25 07:30:00,2022-02-25 07:30:00,1,648.86,648.86,648.86,,15.0
1155,2022-02-25 10:45:00,2022-02-25 10:45:00,1,910.94,910.94,910.94,,15.0
1156,2022-02-25 13:15:00,2022-02-25 13:15:00,1,1003.68,1003.68,1003.68,,15.0
1157,2022-02-25 22:45:00,2022-02-25 22:45:00,1,642.34,642.34,642.34,,15.0
1158,2022-02-26 11:15:00,2022-02-26 11:15:00,1,795.79,795.79,795.79,,15.0
1159,2022-02-26 11:45:00,2022-02-26 11:45:00,1,522.34,522.34,522.34,,15.0
1160,2022-02-26 12:15:00,2022-02-26 12:15:00,1,540.0,540.0,540.0,,15.0
1161,2022-02-26 13:15:00,2022-02-26 13:15:00,1,510.72,510.72,510.72,,15.0
1162,2022-02-27 16:30:00,2022-02-27 16:30:00,1,801.36,801.36,801.36,,15.0
1163,2022-02-27 18:30:00,2022-02-27 18:30:00,1,875.38,875.38,875.38,,15.0
1164,2022-02-28 11:30:00,2022-02-28 11:30:00,1,660.24,660.24,660.24,,15.0
1165,2022-02-28 22:15:00,2022-02-28 22:15:00,1,719.33,719.33,719.33,,15.0
1166,2022-03-01 00:45:00,2022-03-01 01:15:00,3,991.819999999999,707.23,819.3266666666664,,45.0
1167,2022-03-01 01:45:00,2022-03-01 01:45:00,1,715.63,715.63,715.63,,15.0
1168,2022-03-01 02:45:00,2022-03-01 02:45:00,1,694.989999999999,694.989999999999,694.989999999999,,15.0
1169,2022-03-01 03:45:00,2022-03-01 03:45:00,1,689.9,689.9,689.9,,15.0
1170,2022-03-01 21:45:00,2022-03-01 21:45:00,1,909.17,909.17,909.17,,15.0
1171,2022-03-02 08:00:00,2022-03-02 08:00:00,1,554.54,554.54,554.54,,15.0
1172,2022-03-02 08:30:00,2022-03-02 08:30:00,1,558.82,558.82,558.82,,15.0
1173,2022-03-02 09:30:00,2022-03-02 09:30:00,1,627.84,627.84,627.84,,15.0
1174,2022-03-02 12:00:00,2022-03-02 13:15:00,6,974.5,685.34,797.56,,90.0
1175,2022-03-02 14:00:00,2022-03-02 14:15:00,2,759.839999999999,724.85,742.3449999999996,,30.0
1176,2022-03-02 15:15:00,2022-03-02 15:15:00,1,718.8,718.8,718.8,,15.0
1177,2022-03-06 13:30:00,2022-03-06 13:30:00,1,636.72,636.72,636.72,,15.0
1178,2022-03-07 09:45:00,2022-03-07 09:45:00,1,803.23,803.23,803.23,,15.0
1179,2022-03-08 17:30:00,2022-03-08 17:30:00,1,771.12,771.12,771.12,,15.0
1180,2022-03-09 01:15:00,2022-03-09 01:15:00,1,905.38,905.38,905.38,,15.0
1181,2022-03-10 00:45:00,2022-03-10 00:45:00,1,681.84,681.84,681.84,,15.0
1182,2022-03-11 02:00:00,2022-03-11 02:15:00,2,696.77,653.95,675.36,,30.0
1183,2022-03-11 20:15:00,2022-03-11 20:15:00,1,650.78,650.78,650.78,,15.0
1184,2022-03-11 21:15:00,2022-03-11 21:15:00,1,649.01,649.01,649.01,,15.0
1185,2022-03-14 09:45:00,2022-03-14 10:00:00,2,715.06,713.28,714.17,,30.0
1186,2022-03-14 10:30:00,2022-03-14 10:30:00,1,708.05,708.05,708.05,,15.0
1187,2022-03-14 11:30:00,2022-03-14 11:30:00,1,734.45,734.45,734.45,,15.0
1188,2022-03-14 12:30:00,2022-03-14 12:30:00,1,743.709999999999,743.709999999999,743.709999999999,,15.0
1189,2022-03-15 11:30:00,2022-03-15 11:30:00,1,925.44,925.44,925.44,,15.0
1190,2022-03-15 12:00:00,2022-03-15 12:00:00,1,767.47,767.47,767.47,,15.0
1191,2022-03-15 14:30:00,2022-03-15 14:45:00,2,993.74,988.42,991.0799999999999,,30.0
1192,2022-03-15 17:00:00,2022-03-15 17:45:00,4,664.9,615.79,641.5199999999998,,60.0
1193,2022-03-15 18:15:00,2022-03-15 19:45:00,7,934.37,733.87,838.2842857142857,,105.0
1194,2022-03-15 20:30:00,2022-03-15 20:30:00,1,779.86,779.86,779.86,,15.0
1195,2022-03-16 08:45:00,2022-03-16 09:15:00,3,1068.86,746.06,863.1799999999997,,45.0
1196,2022-03-16 09:45:00,2022-03-16 10:15:00,3,1039.2,790.99,889.6166666666667,,45.0
1197,2022-03-16 10:45:00,2022-03-16 10:45:00,1,950.02,950.02,950.02,,15.0
1198,2022-03-16 11:30:00,2022-03-16 12:00:00,3,994.22,735.65,828.8000000000001,,45.0
1199,2022-03-16 12:30:00,2022-03-16 15:45:00,14,1117.97,665.569999999999,912.9228571428567,,210.0
1200,2022-03-16 16:15:00,2022-03-16 16:45:00,3,714.77,650.26,686.7866666666663,,45.0
1201,2022-03-16 17:15:00,2022-03-16 18:45:00,7,958.37,747.98,850.1757142857142,,105.0
1202,2022-03-16 19:45:00,2022-03-16 20:00:00,2,960.72,954.67,957.6949999999999,,30.0
1203,2022-03-17 12:30:00,2022-03-17 13:00:00,3,1202.5,1114.32,1159.8399999999967,,45.0
1204,2022-03-17 14:15:00,2022-03-17 15:45:00,7,944.4,682.56,787.0285714285714,,105.0
1205,2022-03-17 16:15:00,2022-03-17 17:45:00,7,999.17,627.98,781.7485714285714,,105.0
1206,2022-03-17 18:30:00,2022-03-17 18:45:00,2,991.58,983.76,987.6700000000001,,30.0
1207,2022-03-17 19:15:00,2022-03-17 19:45:00,3,944.16,857.23,911.1366666666667,,45.0
1208,2022-03-17 20:30:00,2022-03-17 20:45:00,2,882.14,864.1,873.12,,30.0
1209,2022-03-17 21:45:00,2022-03-17 21:45:00,1,1003.2,1003.2,1003.2,,15.0
1210,2022-03-17 22:45:00,2022-03-17 22:45:00,1,670.8,670.8,670.8,,15.0
1211,2022-03-17 23:15:00,2022-03-17 23:45:00,3,922.9,784.99,865.6633333333333,,45.0
1212,2022-03-18 00:30:00,2022-03-18 00:45:00,2,848.06,771.22,809.64,,30.0
1213,2022-03-18 01:30:00,2022-03-18 01:30:00,1,652.18,652.18,652.18,,15.0
1214,2022-03-18 02:00:00,2022-03-18 02:00:00,1,726.86,726.86,726.86,,15.0
1215,2022-03-18 08:15:00,2022-03-18 08:15:00,1,802.42,802.42,802.42,,15.0
1216,2022-03-18 09:15:00,2022-03-18 09:15:00,1,814.03,814.03,814.03,,15.0
1217,2022-03-18 11:30:00,2022-03-18 12:00:00,3,1068.1,840.14,968.943333333333,,45.0
1218,2022-03-18 12:30:00,2022-03-18 12:30:00,1,917.47,917.47,917.47,,15.0
1219,2022-03-18 13:15:00,2022-03-18 13:45:00,3,1070.74,941.81,997.9066666666666,,45.0
1220,2022-03-18 14:30:00,2022-03-18 14:30:00,1,1077.94,1077.94,1077.94,,15.0
1221,2022-03-18 15:15:00,2022-03-18 15:15:00,1,1239.94,1239.94,1239.94,,15.0
1222,2022-03-18 15:45:00,2022-03-18 17:30:00,8,1100.92999999999,664.99,856.1224999999986,,120.0
1223,2022-03-18 18:15:00,2022-03-18 18:30:00,2,942.82,867.26,905.04,,30.0
1224,2022-03-18 21:15:00,2022-03-18 21:15:00,1,891.41,891.41,891.41,,15.0
1225,2022-03-18 22:30:00,2022-03-18 22:30:00,1,704.88,704.88,704.88,,15.0
1226,2022-03-19 00:45:00,2022-03-19 01:00:00,2,878.11,727.15,802.63,,30.0
1227,2022-03-19 02:45:00,2022-03-19 02:45:00,1,581.28,581.28,581.28,,15.0
1228,2022-03-19 08:15:00,2022-03-19 09:00:00,4,913.339999999999,785.28,854.7949999999995,,60.0
1229,2022-03-19 10:15:00,2022-03-19 13:15:00,13,844.46,465.7,657.523846153846,,195.0
1230,2022-03-19 14:15:00,2022-03-19 16:45:00,11,864.38,544.66,734.2418181818182,,165.0
1231,2022-03-19 17:15:00,2022-03-19 17:15:00,1,647.47,647.47,647.47,,15.0
1232,2022-03-20 09:00:00,2022-03-20 09:15:00,2,818.349999999999,817.39,817.8699999999994,,30.0
1233,2022-03-20 10:30:00,2022-03-20 12:00:00,7,675.459999999999,410.88,490.11571428571415,,105.0
1234,2022-03-20 12:30:00,2022-03-20 13:15:00,4,578.209999999999,457.969999999999,506.3774999999995,,60.0
1235,2022-03-20 14:15:00,2022-03-20 14:45:00,3,782.02,607.68,671.01,,45.0
1236,2022-03-20 15:15:00,2022-03-20 15:15:00,1,569.38,569.38,569.38,,15.0
1237,2022-03-20 16:15:00,2022-03-20 16:15:00,1,571.87,571.87,571.87,,15.0
1238,2022-03-20 17:15:00,2022-03-20 17:15:00,1,784.27,784.27,784.27,,15.0
1239,2022-03-21 08:45:00,2022-03-21 08:45:00,1,1052.64,1052.64,1052.64,,15.0
1240,2022-03-21 10:30:00,2022-03-21 11:30:00,5,813.79,631.54,718.924,,75.0
1241,2022-03-21 12:15:00,2022-03-21 15:15:00,13,1030.42,617.42,859.4546153846154,,195.0
1242,2022-03-21 16:00:00,2022-03-21 16:30:00,3,970.94,752.74,839.2800000000001,,45.0
1243,2022-03-21 17:00:00,2022-03-21 17:00:00,1,710.64,710.64,710.64,,15.0
1244,2022-03-21 17:45:00,2022-03-21 17:45:00,1,752.02,752.02,752.02,,15.0
1245,2022-03-22 02:00:00,2022-03-22 02:15:00,2,785.569999999999,686.06,735.8149999999995,,30.0
1246,2022-03-22 03:00:00,2022-03-22 03:15:00,2,701.38,670.42,685.9,,30.0
1247,2022-03-22 07:00:00,2022-03-22 07:30:00,3,1027.73,810.0,913.7599999999999,,45.0
1248,2022-03-22 08:00:00,2022-03-22 08:15:00,2,690.34,622.51,656.425,,30.0
1249,2022-03-22 09:00:00,2022-03-22 09:15:00,2,785.09,769.68,777.385,,30.0
1250,2022-03-22 10:00:00,2022-03-22 10:15:00,2,850.66,788.64,819.65,,30.0
1251,2022-03-22 11:30:00,2022-03-22 12:00:00,3,1107.41,815.33,949.2166666666667,,45.0
1252,2022-03-22 12:30:00,2022-03-22 15:45:00,14,1198.85,693.41,934.7314285714285,,210.0
1253,2022-03-22 16:30:00,2022-03-22 16:30:00,1,756.77,756.77,756.77,,15.0
1254,2022-03-22 17:00:00,2022-03-22 17:00:00,1,828.86,828.86,828.86,,15.0
1255,2022-03-22 17:30:00,2022-03-22 17:30:00,1,896.689999999999,896.689999999999,896.689999999999,,15.0
1256,2022-03-23 06:45:00,2022-03-23 07:00:00,2,978.38,795.17,886.775,,30.0
1257,2022-03-23 07:45:00,2022-03-23 07:45:00,1,762.43,762.43,762.43,,15.0
1258,2022-03-23 08:45:00,2022-03-23 08:45:00,1,721.39,721.39,721.39,,15.0
1259,2022-03-23 17:30:00,2022-03-23 18:00:00,3,869.95,476.11,694.11,,45.0
1260,2022-03-23 18:30:00,2022-03-23 18:30:00,1,803.62,803.62,803.62,,15.0
1261,2022-03-23 19:30:00,2022-03-23 19:30:00,1,713.28,713.28,713.28,,15.0
1262,2022-03-23 20:30:00,2022-03-23 20:30:00,1,846.43,846.43,846.43,,15.0
1263,2022-04-02 14:45:00,2022-04-02 14:45:00,1,714.67,714.67,714.67,,15.0
1264,2022-04-06 17:30:00,2022-04-06 18:00:00,3,1021.73,958.75,995.2800000000001,,45.0
1265,2022-04-10 19:00:00,2022-04-10 19:45:00,4,874.75,812.74,834.5524999999998,,60.0
1266,2022-04-10 21:00:00,2022-04-10 21:45:00,4,797.33,786.05,791.7475,,60.0
1267,2022-04-11 03:45:00,2022-04-11 03:45:00,1,997.15,997.15,997.15,,15.0
1268,2022-04-11 05:00:00,2022-04-11 05:00:00,1,839.66,839.66,839.66,,15.0
1269,2022-04-11 05:30:00,2022-04-11 06:00:00,3,734.26,702.34,720.6099999999997,,45.0
1270,2022-04-11 07:00:00,2022-04-11 07:00:00,1,648.86,648.86,648.86,,15.0
1271,2022-04-11 13:15:00,2022-04-11 13:30:00,2,985.49,940.9,963.1949999999999,,30.0
1272,2022-04-13 02:15:00,2022-04-13 03:45:00,7,989.62,781.49,880.0885714285712,,105.0
1273,2022-04-13 10:15:00,2022-04-13 10:30:00,2,1017.26,955.25,986.255,,30.0
1274,2022-04-28 06:00:00,2022-04-28 06:15:00,2,1020.91,1006.42,1013.665,,30.0
1275,2022-04-28 07:00:00,2022-04-28 08:30:00,7,787.39,637.729999999999,696.8299999999997,,105.0
1276,2022-04-28 09:00:00,2022-04-28 09:30:00,3,687.84,652.66,668.3366666666667,,45.0
1277,2022-05-01 17:45:00,2022-05-01 17:45:00,1,1070.74,1070.74,1070.74,,15.0
1278,2022-05-01 18:30:00,2022-05-01 20:00:00,7,718.9,666.72,692.9957142857141,,105.0
1279,2022-05-01 20:30:00,2022-05-01 21:15:00,4,811.969999999999,740.93,782.6774999999996,,60.0
1280,2022-05-03 08:45:00,2022-05-03 09:00:00,2,1162.42,1150.32,1156.37,,30.0
1281,2022-05-03 10:45:00,2022-05-03 10:45:00,1,1114.32,1114.32,1114.32,,15.0
1282,2022-05-03 11:15:00,2022-05-03 11:15:00,1,1075.68,1075.68,1075.68,,15.0
1283,2022-05-04 00:15:00,2022-05-04 00:30:00,2,841.54,831.74,836.64,,30.0
1284,2022-05-04 01:15:00,2022-05-04 01:30:00,2,814.9,786.189999999999,800.5449999999995,,30.0
1285,2022-05-29 23:15:00,2022-05-29 23:45:00,3,1169.41999999999,1143.07,1155.02333333333,,45.0
1286,2022-05-30 01:15:00,2022-05-30 04:30:00,14,1064.59,929.86,1000.7442857142858,,210.0
1287,2022-06-16 23:30:00,2022-06-17 00:15:00,4,1305.6,1165.54,1222.5025,,60.0
1288,2022-06-17 00:45:00,2022-06-17 00:45:00,1,1092.62,1092.62,1092.62,,15.0
1289,2022-06-17 01:30:00,2022-06-17 02:00:00,3,1055.14,1047.79,1050.9133333333332,,45.0
1290,2022-06-17 02:30:00,2022-06-17 03:00:00,3,1039.82,1037.47,1038.6066666666666,,45.0
1291,2022-06-17 05:45:00,2022-06-17 05:45:00,1,1046.83,1046.83,1046.83,,15.0
1292,2022-06-17 12:45:00,2022-06-17 13:15:00,3,1281.6,1184.69,1241.9366666666667,,45.0
1293,2022-06-17 13:45:00,2022-06-17 14:00:00,2,1076.3,1045.58,1060.94,,30.0
1294,2022-06-17 14:45:00,2022-06-17 15:00:00,2,1193.33,1043.33,1118.33,,30.0
